ID,RSEX,KIDBORN,IDENTITY,LONGILL,LIVEWITH,HOUSTYP,HAPPYSCH,PUPBULL,UBULLPHY,UBULLOTH,UBULLSMS,TALENTS,DECISION,RESOLVE,DEVHEAL,GETONWEL,CRITICAL,CREATIVE,DEALCHL,VALUED,MAFEEQ,MAFAIR,MAHARSH,SCHACTIV,RESPECT,KY10INGH,KY10IN01,KY10IN02,KY10IN03,KY10IN04,KY10IN05,KY10IN06,KY10IN07,KY10IN08,KY10IN09,KY10IN10,KYFINAN,AUTKNOW,Autismp1,Autismp2,Autismp3,Autismp4,autismp5,autismp6,autismnoone,autismdontknow,AUTDIFF,AUTGOOD,AUTNXTDR,AUTCLASS,AUTXHELP,AUTBULL,AUTBULLU,AGMORESP,AGLERESP,AGADMIR,AGLISTEN,AGNOMIX,AGMIX,AGMOVE,AGGENER,AGMEMOR,AGLIVE,KC10IN_T,SCHOOLLOC
2395,1,1,1,2,1,2,1,4,3,3,1,1,1,2,1,2,2,3,3,2,2,6,2,1,2,1,5,5,3,4,2,3,4,4,3,3,4,2, , , , , , ,1, ,3,3,2,4,3,2,2,1,3,5,3,5,5,5,5,5,5,43.3466825309305,1
2396,1, ,5,2,1,2,1,2,3,3,1,2,1,2,2,1,1,1,1,2,2,6,4,2,1,2,4,4,4,5,3,4,5,5,5,4,4,2, , , , , , , ,1,3,3,2,2,3,3,2,5,5,2,5,5,2,5,2,5,5,53.1070741073933,1
2397,2,1,3,2,1,1,1,3,2,3,2,2,2,2,1,1,2,1,1,1,2,3,5,3,1,1,4,5,4,4,4,4,5,5,4,4,5,2, , , , , , ,1, ,1,1,2,3,3,2,2,1,2,1,4,3,2,3,2,3,2,53.1070741073933,1
2398,1,1,1,2,1,1,3,3,3,3,2,6,6,2,6,2,3,1,3,6,1, , , ,6,1,5,3,4,5,2,5,5,5,5,3,2,2, , , ,1,1, , , ,3,3,4,2,4,2,2,5,5,5,2,2,5,5,5,5,4,51.3562010892171,1
2399,1,1,1,2,1,1,1,3,3,3,2,2,2,2,2,2,2,1,2,1,1, , , ,1,1,5,4,4,5,5,5,5,5,5,4,5,1, , , , , ,1, , ,1,1,1,1,3,2,2,1,2,2,4,1,1,3,1,1,2,62.9351790050011,1
2400,1,1,1,1,1,1,3,4,3,3,2,2,3,2,3,6,2,1,3,3,2,6,1,2,1,4,3,5,4,4,4,5,5,5,4,5,5,2, , , , , , ,1, ,2,3,2,4,3,2,2,5,5,1,5,5,5,3,1,3,2,55.0707604205965,1
2401,1,3,1, ,1,3,1,3,3,2,2,1,2,2,1,1,2,1,3,1,2,2,3,3,1,3,3,4,3,4,4,4,5,5,5,5,3,2, , , , , , ,1, ,1,3,2,1,3,2,2,3,3,1,4,5,2,2,1,2,2,51.3562010892171,1
2402,2,1,1,2,1,1,3,2,3,3,2,2,2,3,2,3,2,2,3,1,1, , , ,1,2,4,4,4,5,4,5,4,5,4,4,4,2, , , , , , , ,1,3,3,4,4,4,3,2,1,1,3,4,4,2,3,1,3,1,53.1070741073933,1
2403,2,1,1,2,1,1,1,3,3,3,2,1,1,2,1,1,1,1,1,2,1, , , ,1,1,5,5,5,5,5,5,5,5,5,5,3,2, , , , , ,1, , ,1,3,2,2,2,2,2,3,2,1,4,4,1,3,1,1,2,83.8102285808255,1
2404,1,1,1,2,1,5,1,3,3,3,2,2,2,1,1,2,1,2,2,2,2,6,4,1,2,3,4,4,4,5,4,3,5,5,4,4,4,2, , , , , , , ,1,3,1,4,4,3,2,2,3,2,1,3,1, ,3,1,2,2,51.3562010892171,1
2405,1,1,1,2,1,5,1,3,3,3,2,2,2,6,1,2,2,2, ,6,2,4,4,1,2,2,5,4,5,5,4,3,5,5,5,5,5,2, , , , , , ,1, ,3, ,2,2,3,2,2,1,3,2,4,5,2,3,1,3,1,59.8493862271105,1
2406,2,1,1,2,1,2,1,2,4,3,3,1,2,1,1,1,1,2,3, ,2,4,6,2,1,2,4,4,4,4,2,2,4,4,3,5,3,2, , , , , , , ,1,3,3,4,4, ,3,2,3,4,5,1, ,1, ,5,2,5,43.3466825309305,1
2407,2,1,1, ,1,1,1,4,3,2,2,2,3,2,6,1,2,1,3,3,2,3,5,3,1,2,5,4,4,4,3,2,5,4,5,5,1,2, ,1, , , , , , , ,3,1,1,3,2,2,5,5,1,4,4,2,5,1,2,5,49.7601013765151,1
2408,1,1,2,2,1,1,1,3,3,3,2,2,3,4,3,2,2,3,2,2,1, , , ,2, ,2,5,3,5,4,5,4,4,2,5,3,2, , , , , , ,1, ,2,3,3,1, ,3,2,3,5, ,4,5,1,5,1,5,4,46.9354885516121,1
2409,1,1,1,2,1,1,1,4,3,3,3,1,2,1,2,2,2,2,2,2,1, , , ,1,4,3,3,4,4, ,5,5,4,4,4,2,2, , , , , , ,1, ,1,3,2,2,2,2,2,5,4,2,4,3,2,3,1,3,2,48.8314615436703,1
2410,2,1,3,2,1,5,1,3,3,3,2,1,2,2,2,2,2,1,3,1,1, , , ,1,2,4,5,4,5,4,4,5,5,4,5,5,2, , , , , , ,1, ,3,3,1,1,3,2,2,1,5,2,2,3,2,3,1,3,1,57.2859533551951,1
2411,1,1,3,2,1,1,1,4,3,3,2,1,2,1,1,1,2,3,3,2,1, , , ,1,2,2,3,5,5,4,4,5,5,5,4,3,1, , , , , , ,1, ,3,3,4,4,3,2,2,4,5,2,4,5,2,3,1,2,2,51.3562010892171,1
2412,2,1,1,2,3,2,1,4,3,3,2,1,2,3,1,1,2,1,3,1,1, , , ,1,1,2,4,4,5,5,4,5,4,4,5,4,2, , , , , , , ,1,3,1,2,4,3,2,2,3,2,2,4,4,1,2,1,3,2,51.3562010892171,1
2413,2,1,1,2,1,2,1,4,3,3,2,1,1,2,1,1,2,1,3,1,1, , , ,1,1,4,4,4,4,4,4,5,5,5,5,5,2, , , , , , , ,1,3,3,1,1,3,2,2,3,5,1,4,3,2,2,1,2,2,55.0707604205965,1
2414,1,1,1,2,1,1,1,2,3,3,2,2,2,2,2,2,2,3,2,2,1, , , ,1,1,5,5,4,5,5,5,5,5,5,5,5,1, ,1, , , , , , ,1,1,1,1,3,2,2,3,2,1,4, ,1,3,1,3,2,72.4924306180291,1
2415,2,2,3,2,1,1,1,4,3,2,2,1,1,6,2,2,1,1,3,2,1, , , ,1,2,5,5,4,5,4,3,5,5,5,3,4,1, , , , , , ,1, , , ,4,4,3,2,2,3,2,1,4,4,1,3,1,3,2,55.0707604205965,1
2416,1,2,5,3,1,5,1,1,3,3,2,5,5,5,5,5,5,5, ,1,2,5,2, ,2,1,4,5,2,4,3,4,4,5,4,3,5,1, , ,1, , , , , , ,3,4,2,3,1,3,1,5,3,4,3,1,5,1,3,1,45.6682821130426,2
2417,1,1,1,2,1,1,1,2,2,2,2,1,2,2,1,1,1,1,1,2,2,4,5,3,1,1,4,4,3,4,4,4,4,4,4,4,5,2, , , , , , , ,1,2,3,2,2,3,1,2,4,5,1,2,3,3,2,2,2,2,46.9354885516121,2
2418,2,1,1,2,1,1,1,4,3,2,2,2,2,3,1,2,2,1,2,6,2,4,3,1,1,2,3,3,4,3,5,3,2,5,5,4,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,44.4784623272101,2
2419,1,1,1,2,1,2,1,4,3,3,1,2,2,4,2,2,2,3,3,2,1, , , ,2,3,3,1,4,5,2,3,1,5,3,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,37.4169302649526,2
2420,2,1,1,2,2,5,1,4,3,3,2,2,3,3,2,2,2,1,2,3,2,4,3,1,2,1,4,5,4,4,2,4,5,5,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,45.6682821130426,2
2421,2,1,1,2,1,1,3,2,3,3,2,2,4,5,2,3,4,4,2,4,3,1,5,1,3,1,5,5,4,4,4,3,5,5,5,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,55.0707604205965,2
2422,2,1,1,2,3,2,3,2,2,2,2,2,2,3,6,3,2,1,2,2,3,4,2,2,6,4,1,2,4,3,1,1,3,4,4,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,34.698724087563,2
2423,2,1,1,2,2,3,1,4,3,3,2,3,3,3,2,2,6,6,2,3,2,6,2,6,1,2,4,5,4,5,5,5,5,5,5,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,62.9351790050011,2
2424,2,1,1,2,1,1,1,3,3,3,2,2,6,2,1,2,2,2,3,1,1, , , ,1,1,2,5,4,4,4,3,5,5,5,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,51.3562010892171,2
2425,2,1,3,2,1,1,1,2,3,2,2,1,1,2,1,1,1,1,1,5,3,1,2,4,4,2,2,5,4,4,4,4,4,5,5,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,51.3562010892171,2
2426,2,1, ,2,1,2,1,2,2,4,2,1,2,6,1,2,1,1, ,2,2,1,2,4,4,1,5,4,2,3,5,5,5,5,5,4,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,53.1070741073933,2
2427,1,1,1,3,2,1,1,2,3,3,2,2,2,4,2,1,3,3,2,3,2,4,3,2,3,3,2,4,4,4,3,5,5,5,4,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,46.9354885516121,2
2428,1, ,3,1,4,3,1,2,4,4,2,6,2,2,2,2,4,1, ,3,2,2,2,6,3,1,4,5,4,5,2,3,5,4,5,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,51.3562010892171,2
2429,2,1,3,2,1,1,1,3,3,2,2,2,1,4,1,2,1,4,2,1,1, , , ,1,2,5,3,4,5,4,5,5,3,3,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,49.7601013765151,2
2430,2,1,1,3,1,2,3,4,3,3,2,2,6,2,1,2,6,1, ,6,2,4,2,2,2,2,5,5,3,5,1,3,3,5,4,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,46.9354885516121,2
2431,2,1,1,2,1,3,1,2,2,2,2,1,1,2,2,1,3,2,3,3,2,5,3,1,1,4,1,2,3,1,5,3,5,2,5,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,36.507637095292,2
2432,2,3,5,2,2,3,1,3,3,3,2,1,1,1,1,1,1,1,1,1,1, , , ,1,1,5,5,5,5,5,5,5,5, ,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,82.3205355156369,2
2433,2,2,4,2,2,1,1,2,2,2,2,1,2,2,1,2,6,1,3,1,1, , , ,2,2,4,4,2,2,5,3,5,5,4,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,44.4784623272101,2
2434,1,1,1,2,1,2,2,3,3,3,2,2,2,3,2,2,2,2,2,3,1, , , ,1,1,4,4,4,4,3,4,5,5,4,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,51.3562010892171,2
2435,1,1,2,2,1,1,2,2,3,3,2,2,2,2,1,2,2,2,3,2,1, , , ,1,1,5,2,4,5,4,4,5,4, ,3,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,47.9318417056018,2
2436,1,1,1,3,2,2,3,1,1,1,1,1,1,1,2,4,3,6,2,5,2,1,1,2,3,1,2,5,4,5,4,3,2,5,3,4,5,1, , , , , , ,1, ,2,2,1,2,1,1,2,1,3,2,2,3,1,3,2,3,3,44.4784623272101,2
2437,1,1,1,2,2,2,2,1,1,3,2,2,5,4,3,2,2,1,1,2,1, , , ,1,1,5,4,4,5,4,4,5,5,3,2,5,1,1,1, , , ,1, , ,3,3,2,2,2,1,2,1,1,1,2,2,2,2,1,1,1,49.7601013765151,2
2438,1,1,2,2,1,2,3,2,3,3,2,2,2,5,3,3,2,4,2,2,1, , , ,1,1,4,5,5,5,1,4,5,5,5,4,5,1, ,1, , , , , , ,1,3,2,2,3,1,2,3,2,1,1,2,2,4,1,3,2,53.1070741073933,2
2439,1, ,1,2,2,1,1,4,3,3,2,2,3,2,1,1,1,1,3,1,1, , , ,1,1,5,5,4,4,5,5,4,5,4,5,5,1, , , , , , ,1, ,3,3,2,2,3,2,2,2,3,5,5,5,5,5,5,4,3,59.8493862271105,2
2440,1,3,1,2,1,2,1,4,3,3,2,1,1,2,2,1,1,1,1,1,1, , , ,1,1,5,5,3,4,4,5,4,5,4,3,5,1, , , , , , ,1, ,3,3,2,2,3,2,2,5,2,5,5,5,5,5,5,4,3,51.3562010892171,2
2441,1,3,5,3,1,4,1,3,3,3,2,2,1,2,2,1,2,2,1,2,2,2,1,1,1,1,1,5,5,5,3,4,3,5,4,4,3,2, , , , , , , ,1,3,1,2,1,4,3,3,1,5,5,5,5,5,5,5,5,5,46.9354885516121,2
2442,1,1,3,2,1,1,2,2,3,3,2,1,2,1,3,1,1,2,2,1,1, , , ,2,1,5,5,4,5,3,5,4,4,5,5,5,1, , , , ,1, , , ,1,1,1,1,4,2,2,3,2,1,4,4,2,3,1,4,2,57.2859533551951,2
2443,1,1,1,2,1,1,1,4,2,2,2,6,2,6,6,6,2,2,3,6,4, , , ,6,1,3,5,3,5,5,5,5,5,5,5,5,2,1, , , , , , , ,3,3,4,4,3,3,2,3,5,1,5,5,5,5,5,4,4,59.8493862271105,2
2444,2,1,3,1,1,2,1,4,3,3,2,6,2,2,2,6,2,1,3,3,2,3,4,2,6,3,3,4,4,4,2,4,5,5,4,5,5,1, , , , , ,1, , ,1,1,1,1,3,2,2,3,5,5,4,5,1,5,1,3,1,48.2897549745108,2
2445,2,1,3,1,1,1,1,4,3,3,2,6,2,2,2,6,2,1,3,3,2,3,4,2,6,2,3,5,4,4,2,4,5,5,4,4,5,1, ,1, , , , , , ,1,1,1,1,3,2,2,3,5,5,4,5,5,5,1,2,1,48.2897549745108,2
2446,2,1,1,2,4,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,2,2,3,5,4,4,4,3,5,5,5,5,5,1, , , , , , ,1, ,3,3,3,1,3,2,2,1,1,2,4,1,4,3,1,1,1,53.1070741073933,2
2447,1,1,1,3,1,1,1,2,3,3,2,1,3,2,1,2,2,1,2,3,2,4,1,1,2,2,4,4,4,4,2,3,2,5,4,4,2,2, , , , , , ,1, ,3,3,2,2,3,3,2,5,2,2,1,2,1,5,1,1,2,43.3466825309305,2
2448,1,1,1,3,1,2,1,4,3,3,2,2,2,6,2,2,2,2,1,6,1, , , ,6,3,5,3,3,4,3,3,3,5,3,4,2,2, , , , , , , ,1,3,3,3,2,3,3,2,1,4,5,2,2,2,5,5,2,1,43.3466825309305,2
2449,2,1,1,2,1,1,1,3,3,3,2,1,1,1,1,2,1,1,2,1,1, , , ,1,1,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , ,1, ,1,3,2,1,3,2,2,4,1,2,3,2,1,2,1,3,2,83.8102285808255,2
2450,2,1,3,2,1,1,1,4,3,3,2,1,2,3,1,2,2,2,2,3,2,3,3,1,1,4,4,3,4,5,4,4,5,3,3,4,4,1, ,1, , , , , ,1,3,3,2,2,2,3,2,4,1,1,4,2,1,5,1,2,2,46.9354885516121,2
2451,1,1,4,2,1,1,1,2,3,3,3,6,2,5,2,5,2,2,2,2,2,3,6,1,2,2,5,5,4,4,3,4,4,4,4,5,4,1, , , , , , ,1, ,1,1,1,1,3,3,2,4,1,2,4,5,1,2,2,3,2,51.3562010892171,2
2452,2,1,1,2,1,2,1,4,3,3,2,2,6,1,1,4,2,2,1,1,1, , , ,1,2,3,3,4,2,4,2,4,4,5,5,4,1, , ,1, , , , , ,1,1,1,2,3,2,2,3,1,2,3,4,1,3,1,3,1,43.3466825309305,2
2453,2,1,1,2,1,1,3,2,3,3,3,4,5,4,3,2,3,2,3,3,2,4,4,3,2,1,4,5,3,4,2,2,4,2,3,4,3,2, , , ,1, , , , ,3,1,1,1,3,2,2,3,2,2,4,3,1,3,1,3,2,40.2415430898556,2
2454,1,1,2,3,1,1,1,3,3,3,3,2,2,2,6,4,6,2,3,2,2,3,4,1,2,2,2,5,2,5,4,5,5,5,4,5,5,1, , , , , , , ,1,3,2,1,1,3,3,2,3,2,1,4,2,1,3,1,4,3,51.3562010892171,2
2455,2,1,1,2,1,1,3,4,3,3,2,2,6,2,1,2,2,2,1,3,2,4,3,3,2,2,3,4,4,4,4,2,4,5,4,4,4,1, , , , , , ,1, ,1,3,2,2,3,3,2,3,2,1,4,4,5,5,1,3,1,45.6682821130426,2
2456,2,1,3,1,1,2,1,4,3,3,3,2,2,2,2,2,3,1,3,3,2,3,3,1,1,2,3,5,4,5,4,5,5,5,3,4,4,2, , , , , ,1, , , ,3,2,2,2,2,2,3,5,1,4,2,1,1,1,2,2,53.1070741073933,2
2457,1, ,5,2,4,1,1,2,3,2,2,1,1,1,1,1,1,1,1,1,2,4,4,1,1,1,4,4,4,5,5,5,5,5,4,5,3,1, , ,1, , , , , ,3,1,2,2,3,2,2,4,2,2,4,2,1,1,2,2,5,59.8493862271105,2
2458,1,1,1,2,2,1,1,4,3,3,2,4,2,1,2,1,2,3,2,2,1, , , ,1,2,2,3,4,4,5,3,5,4,4,4,4,2, , , , , , , ,1,3,3,4,2,3,2,2,1,2,1,5,4,2,2,1,2,2,45.6682821130426,2
2459,2,3,5,2,4,3,1,4, ,2,2,2,2,6,1,1,1,1,1,3,2,4,4,6,2,2,4,5,1,1,5,5,3,3,4,3,1,2, , , , , , ,1, ,3,3,3,3, ,1,2,3,1,5,4,5,5,5,4,3,5,41.2378962438453,2
2460,2,1,1,2,1,2,1,2,3,3,2,1,1,2,2,1,2,1,2,2,1, , , ,2,3,1,5,5,5,3,5,5,5,4,4,3,2, , , , , , , ,1,3,3,2,3,3,2,2,1,4,1,2,1,1,3,1,1,1,51.3562010892171,2
2461,2,1,1,2,1,3,1,2,3,3,2,1,1,2,2,2,1,2,3,2,1, , , ,4,2,5,4,4,4,5,4,5,5,5,4,4,1, , ,1, , , , , ,3,1,1,1,3,2,2,5,1,1,1,3,1,3,1,3,2,57.2859533551951,2
2462,1,3,6,2,1,2,1,2,3,3,2,2,2,5,6,4,1,1,3,6,2,3,3,6,2,2,3,3,3,4,4,5,3,5,3,2,1,2, , , , , , ,1, ,3,3,4,1,3,2,2,4,2,1,2,2,2,1,1,1,2,42.2729427242036,2
2463,1,3,5,2,1,2,1,4,2,2,2,1,1,2,1,2,2,2,3,2,2,3,2,2,2,3,4,5,4,5,4,3,4,5,5,4,3,1, , , , , , , ,1,1,3, ,2, ,3,3,3,3,3,3,2, , ,2,4, ,53.1070741073933,2
2464,1,1,1,2,1,1,1,4,3,3,2,1,1,1,1,1,1,1,1,1,2,4,2,1,1,2,4,4,4,4,4,4,4,4,5,5,3,2, , , , , , ,1, ,3,3,4,4,3,3,2,1,2,1,4,4,1,3,1,2,1,51.3562010892171,2
2465,1,1,1,2,1,1,1,3,3,3,2,2,4,4,2,4,2,4,2,2,1, , , ,2,4,4,4,4,4,4,4,5,3,4,4,4,2, , , , , , ,1, ,3,3,4,4,3,2,2,4,2,1,4,4,1,2,1,2,1,48.2897549745108,2
2466,1,3,3,1,2,1,1,4,3,4,2,2,1,2,2,2,3,1,3,3,2,5,5,6,2,3,2,3,3,2,1,1,3,2,4,4,2,1, , ,1, , , , , ,3,3,1,1,1,1,2,4,5,2,3,4,5,5,1,3,1,32.8704644166497,2
2467,1,3,6,2,1,4,1,3,3,3,2,2,2,2,2,1,2,1,1,1,1, , , ,2,2,3,3,4,4,3,3,5,5,5,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,48.2897549745108,2
2468,2,1,1,2,4,1,1,4,4,3,1,1,2,1,2,2,1,1, ,2,1, , , ,1,4,4,5,2,5,3,5,4,5,4,4,3,1, ,1, , , , , , ,2, ,1,1,3,2,2,5,3,1,4,1,1,5,2,3,2,49.7601013765151,2
2469,2,1,7,2,1,1,1,4,3,2,2,2,1,3,2,1,2,1,2,3,1, , , ,1,1,5,5,3,3,5,5,5,3,5,3,3,2, , , , , , , ,1,3,3,4,4,3,3,2,5,5,1,4,4,5,1,1,1,1,51.3562010892171,2
2470,1,1,1,2,2,3,1,3,3,3,2,1,1, ,1,2,2,1,2,2,1, , , ,1,2,5,5,4,5,3,4,5,5,4,4,4,2, , , , , , , ,1,3,3,4,4,3,2,2,5,5,2,3,2,1,1,1,3,2,55.0707604205965,2
2471,1,1,1,2,1,1,1,3,2,2,1,2,2,1,2,2,1,1,2,2,1, , , ,1,4,3,3,4,4,2,3,5,4,4,3,3,1, ,1, , ,1, , , ,1,2,2,1,3,2,2,1,2,2,3,3,2,3,1,3,2,42.2729427242036,2
2472,2,1,1,2,1,1,1,4,3,3,2,1,1,1,1,1,1,2,3,2,1, , , ,1,3,4,4,4,5,5,5,5,4,4,5,4,1, , , , ,1, , , ,1,3,2,2,2,2,2,3,2,1,4,4,2,5,1,3,2,57.2859533551951,2
2473,1,1,1,2,1,3,1,4,3,3,2,1,1,2,2,2,1,2,1,1,2,5,3,2,1,2,4,5,4,5,5,4,5,4,4,5,5,1, , , , ,1, , , ,1,3,2,2,2,2,2,4,1,1,4,1,2,5,1,3,2,57.2859533551951,2
2474,1,1,1,1,2,2,1,2,3,3,2,2,1,1,2,2,1,1,1,1,2,4,5,2,1,2,5,4,4,4,2,2,4,5,5,4,3,1, , , , ,1, , , ,1,3,2,2,2,2,2,3,1,2,3,1,2,4,1,3,2,46.9354885516121,2
2475,2,1,7,2,3,2,1,4,3,2,2,1,3,2,2,3,3,1,1,3,4, , , ,1,3,4,4,4,4,3,3,3,3,4,4,2,2, , , , ,1, , , ,1,3,2,2,4,2,2,5,5,2,2,4,1,1,1,3,2,43.3466825309305,2
2476,2,1,1,2,1,1,1,2,3,3,3,2,3,6,2,6,3,2,2,2,2,4,3,3,2,3,2,4,4,5,4,4,4,5,4,5,4,2, , , , , , , ,1,1,1,2,4,3,2,2,3,2,2,4,4,1,3,2,1,2,49.7601013765151,2
2477, ,1,1,1,1,2,1,2, ,1, ,1,1,1, ,1,1, ,3,1,1, , , , , ,1, ,3,3,5,3,3,1,5,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,37.2718302910705,2
2478,2,1,1,1,2,3,1,3,3,2,2,2,2,1,2,1,2,1,1,2,1, , , ,1,2,3,3,3,3,2,3,3,3,3,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,36.507637095292,2
2479,1,1,1,2,1,3,2,1,1,3,1,1,1,1,2,2,1,1,1,1,1, , , ,1,1,4,5,4,5,3,5,3,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,55.0707604205965,2
2480,2,1,1,2,2,2,1,2,2,3,2,1,2,2,1,2,2,1,1,1,1, , , ,1,1,5,3,4,4,1,3,5,5,4,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,46.9354885516121,2
2481,2,1,3,3,3,3,1,1,1,1,3,2,2,1,2,1,2,2,1,2,1, , , ,1,1,5,5,2,5,4,5,5,5,4,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,57.2859533551951,2
2482,2,2,4,2,1,2,1,3,3,3,2,1,2,1,2,1,2,3,2,2,1, , , ,2,2,4,1,4,4,3,4,5,5,3,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,45.6682821130426,2
2483,1,1,5,2,2,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,1, , , ,2,3,4,5,2,4,5,4,5,5,4,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,53.1070741073933,2
2484,1,1,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,2,2,2,5,4,2,2,1,5,4,4,3,5,5,5,4,4,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,55.0707604205965,2
2485,2,1,1,2,3,3,1,2,2,1,2,2,2,2,1,2,2,6,3,3,4, , , ,2,4,3,5,4,2,2,5,4,3,5,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,45.6682821130426,2
2486,2,3,4,2,1,2,1,3,3,3,2,1,1,1,1,1,1,1,3,1,1, , , ,1,1,5,3,5,5,4,5,5,5,5,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,62.9351790050011,2
2487,1,1,1,2,1,3,1,2,2,2,2,6,6,6,1,1,1,1, ,1,1, , , ,1,1,1,1,5,5,5,1,5,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,45.6682821130426,2
2488,1,3,5,2,2,2,1,2,3,3,2,2,3,3,4,3,3,4,2,4,2,4,1,3,2,2,3,5,3,4,4,2,4,4,4,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,45.6682821130426,2
2489,2,1,1,2,1,2,1,4,3,4,2,2,1,1,3,2,1,1,3,1,2,6,6,3,1,3,2,2,4,4,3,4,5,5,3,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,43.3466825309305,2
2490,2,1,1,2,2,1,3,3,2,1,3,3,4,4,3,3,3,2,2,4,2,4,2,2,3,3,2,2,4,4,3,2,5,5,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,39.2838832622343,2
2491,2,2,1,2,2,2,1,4,3,2,2,1,2,1,2,1,2,1,3,3,2,4,1,3,2,1,4,4,4,4,4,3,3,5,4,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,46.9354885516121,2
2492,1,3,5,2,1,1,1,4,3,3,2,2,2,2,2,2,2,2,3,3,1, , , ,2,2,4,4,4,5,4,4,4,5,4,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,51.3562010892171,2
2493,2,1,1,2,1,5,1,2,1,1,1,1,2,1,2,3,6,1,1,2,2,4,3,2,1,1,5,5,2,2,1,1,2,4,4,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,38.3358967662053,2
2494,1,1,1,3,4,2,1,4,3,3,2,3,3,2,4,1,6,1,2,2,1, , , ,1,1,1,3,2,3,2,2,5,4,5,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,39.2838832622343,2
2495,2,1,3,2,2,2,2,1,2,2,1,6,4,4,2,3,4,5,3,4,2,5,5,5,3,3,1,5,1,1,3,4,1,3,4,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,35.5983439256314,2
2496,2,1,1,3,1,2,1,3,3,4,2,1,6,2,1,1,1,1,3,1,1, , , ,1,1,4,4,4,5,2,5,5,5,4,4,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,51.3562010892171,2
2497,2,1,1,2,1,2,1,4,3,3,1,1,1,1,1,1,1,1,1,3,1, , , ,1,2,5,4,4,4,3,4,5,5,5,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,55.0707604205965,2
2498,1,1,3,2,1,2,3,4,4,4,2,1,1,1,1,1,2,1,3,3,3,5,1,1,1,3,3,3,3,4,2,2,2,2,1,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,32.8704644166497,2
2499,1,1,1,3,1,2,1,4,4,2,3,1,2,2,3,2,1,2,3,6,3,4,1,6,2,2,4,5,4,4,2,2,5,2,4,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,44.4784623272101,2
2500,2,1,1,2,1,2,3,2,2,2,2,1,2,3,2,1,1,1,2,1,2,3,4,3,2,3,2,4,2,2,4,5,3,5,5,5,2,2, , , , , , , ,1,3,2,4,4,3,2,2,3,1,1,5,5,5,5,5,5,5,44.4784623272101,2
2501,1,1,3,3,1,3,1,2,4,2,2,2,2,2,2,2,2,2,1,2,3,2,4,2,1,2,3, ,3,3,3,2, ,2, ,2,2,1, , , , , , ,1, ,2, ,2,2,3,2,2,1,2,2,3,3,2,2,3,4,3, ,2
2502,1,1,3,2,1,2,3,4,4, ,3,6,6,6,6,6,6,6,3,6,3,5,1,6,6,5,5,5,1,1,5,1, ,5,5,5,1,1, ,1, , , , , , ,3,3,4,1,3,3,2,3,1,5,5,5,5,5,5,5,2,43.8013291157608,2
